business_type,district_id,week_tir,treatment_control_group,mean_total_token,mean_total_phone,mean_reorder_payment_count,mean_token_phone,lag_mean_total_token,lag_mean_total_phone,lag_mean_reorder_payment_count,lag_mean_token_phone,total_token_change,total_phone_change,token_phone_change,reorder_payment_count_change,place4,place2,district,name,region
1,307,1,10,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,307,1,shahrak-e-ghazali,شهرک غزالی,21
1,307,2,10,2.000,1.500,0.000,1.250,1.000,1.000,0.000,1.000,100.000,50.000,25.000,,307,1,shahrak-e-ghazali,شهرک غزالی,21
2,928,0,10,2.000,2.000,0.000,1.000,5.500,5.000,0.000,1.125,-63.636,-60.000,-11.111,,928,1,university-of-sharif,دانشگاه شریف,2
3,928,0,10,2.000,2.000,0.000,1.000,2.000,2.000,0.000,1.000,0.000,0.000,0.000,,928,1,university-of-sharif,دانشگاه شریف,2
1,928,0,10,2.333,2.000,0.000,1.111,2.000,2.000,0.000,1.000,16.667,0.000,11.111,,928,1,university-of-sharif,دانشگاه شریف,2
1,928,1,10,3.000,3.000,0.286,1.000,2.333,2.000,0.000,1.111,28.571,50.000,-10.000,,928,1,university-of-sharif,دانشگاه شریف,2
2,928,1,10,1.833,1.833,0.333,1.000,3.000,3.000,0.286,1.000,-38.889,-38.889,0.000,16.667,928,1,university-of-sharif,دانشگاه شریف,2
3,928,1,10,4.571,4.429,0.429,1.036,1.833,1.833,0.333,1.000,149.351,141.558,3.571,28.571,928,1,university-of-sharif,دانشگاه شریف,2
2,928,2,10,1.857,1.714,0.000,1.071,4.571,4.429,0.429,1.036,-59.375,-61.290,3.448,-100.000,928,1,university-of-sharif,دانشگاه شریف,2
1,928,2,10,2.600,2.200,0.000,1.100,1.857,1.714,0.000,1.071,40.000,28.333,2.667,,928,1,university-of-sharif,دانشگاه شریف,2
3,928,2,10,3.000,3.000,0.167,1.000,2.600,2.200,0.000,1.100,15.385,36.364,-9.091,,928,1,university-of-sharif,دانشگاه شریف,2
1,115,0,10,5.667,5.667,0.667,1.000,17.500,14.000,0.500,1.250,-67.619,-59.524,-20.000,33.333,115,1,oghaf,اوقاف,4
2,115,0,10,17.333,13.333,6.333,1.324,5.667,5.667,0.667,1.000,205.882,135.294,32.440,850.000,115,1,oghaf,اوقاف,4
3,115,0,10,13.333,13.000,3.333,1.019,17.333,13.333,6.333,1.324,-23.077,-2.500,-23.096,-47.368,115,1,oghaf,اوقاف,4
2,115,1,10,16.143,12.857,4.429,1.238,13.333,13.000,3.333,1.019,21.071,-1.099,21.503,32.857,115,1,oghaf,اوقاف,4
3,115,1,10,18.857,18.429,2.143,1.024,16.143,12.857,4.429,1.238,16.814,43.333,-17.281,-51.613,115,1,oghaf,اوقاف,4
1,115,1,10,6.571,6.000,0.000,1.100,18.857,18.429,2.143,1.024,-65.152,-67.442,7.489,-100.000,115,1,oghaf,اوقاف,4
2,115,2,10,18.857,14.143,7.571,1.300,6.571,6.000,0.000,1.100,186.957,135.714,18.128,,115,1,oghaf,اوقاف,4
1,115,2,10,6.833,6.500,0.000,1.037,18.857,14.143,7.571,1.300,-63.763,-54.040,-20.217,-100.000,115,1,oghaf,اوقاف,4
3,115,2,10,18.571,18.286,1.571,1.014,6.833,6.500,0.000,1.037,171.777,181.319,-2.194,,115,1,oghaf,اوقاف,4
3,153,0,10,7.000,6.667,0.333,1.033,1.000,1.000,0.000,1.000,600.000,566.667,3.333,,153,1,kan,کن,5
2,153,0,10,3.000,3.000,2.333,1.000,7.000,6.667,0.333,1.033,-57.143,-55.000,-3.226,600.000,153,1,kan,کن,5
1,153,0,10,1.000,1.000,0.000,1.000,3.000,3.000,2.333,1.000,-66.667,-66.667,0.000,-100.000,153,1,kan,کن,5
2,153,1,10,7.000,5.500,4.333,1.279,1.000,1.000,0.000,1.000,600.000,450.000,27.917,,153,1,kan,کن,5
3,153,1,10,9.429,9.286,0.714,1.013,7.000,5.500,4.333,1.279,34.694,68.831,-20.809,-83.516,153,1,kan,کن,5
1,153,1,10,1.400,1.400,0.000,1.000,9.429,9.286,0.714,1.013,-85.152,-84.923,-1.282,-100.000,153,1,kan,کن,5
3,153,2,10,10.286,9.571,0.857,1.061,1.400,1.400,0.000,1.000,634.694,583.673,6.131,,153,1,kan,کن,5
1,153,2,10,2.800,2.600,0.000,1.050,10.286,9.571,0.857,1.061,-72.778,-72.836,-1.066,-100.000,153,1,kan,کن,5
2,153,2,10,5.000,4.571,0.571,1.060,2.800,2.600,0.000,1.050,78.571,75.824,0.983,,153,1,kan,کن,5
2,96,0,10,4.000,4.000,4.000,1.000,1.500,1.500,0.000,1.000,166.667,166.667,0.000,,96,1,gandi,گاندی,3
1,96,0,10,6.000,6.000,0.000,1.000,4.000,4.000,4.000,1.000,50.000,50.000,0.000,-100.000,96,1,gandi,گاندی,3
3,96,0,10,2.000,1.667,0.000,1.167,6.000,6.000,0.000,1.000,-66.667,-72.222,16.667,,96,1,gandi,گاندی,3
3,96,1,10,2.000,2.000,1.000,1.000,2.000,1.667,0.000,1.167,0.000,20.000,-14.286,,96,1,gandi,گاندی,3
2,96,1,10,3.167,3.167,2.000,1.000,2.000,2.000,1.000,1.000,58.333,58.333,0.000,100.000,96,1,gandi,گاندی,3
1,96,1,10,8.571,8.000,0.000,1.047,3.167,3.167,2.000,1.000,170.677,152.632,4.660,-100.000,96,1,gandi,گاندی,3
1,96,2,10,8.714,8.286,0.143,1.049,8.571,8.000,0.000,1.047,1.667,3.571,0.227,,96,1,gandi,گاندی,3
3,96,2,10,2.833,2.500,0.000,1.067,8.714,8.286,0.143,1.049,-67.486,-69.828,1.686,-100.000,96,1,gandi,گاندی,3
2,96,2,10,2.600,2.600,1.400,1.000,2.833,2.500,0.000,1.067,-8.235,4.000,-6.250,,96,1,gandi,گاندی,3
2,250,0,30,2.500,2.000,0.000,1.167,1.000,1.000,0.000,1.000,150.000,100.000,16.667,,250,1,yakhchi-abad,یاخچی‌آباد,16
3,250,0,30,8.667,8.333,1.667,1.037,2.500,2.000,0.000,1.167,246.667,316.667,-11.111,,250,1,yakhchi-abad,یاخچی‌آباد,16
1,250,0,30,2.000,2.000,0.000,1.000,8.667,8.333,1.667,1.037,-76.923,-76.000,-3.571,-100.000,250,1,yakhchi-abad,یاخچی‌آباد,16
3,250,1,30,13.429,13.286,2.000,1.012,2.000,2.000,0.000,1.000,571.429,564.286,1.190,,250,1,yakhchi-abad,یاخچی‌آباد,16
2,250,1,30,2.333,2.333,0.333,1.000,13.429,13.286,2.000,1.012,-82.624,-82.437,-1.176,-83.333,250,1,yakhchi-abad,یاخچی‌آباد,16
1,250,1,30,1.333,1.333,0.000,1.000,2.333,2.333,0.333,1.000,-42.857,-42.857,0.000,-100.000,250,1,yakhchi-abad,یاخچی‌آباد,16
2,250,2,30,2.333,2.333,0.000,1.000,1.333,1.333,0.000,1.000,75.000,75.000,0.000,,250,1,yakhchi-abad,یاخچی‌آباد,16
1,250,2,30,1.000,1.000,0.000,1.000,2.333,2.333,0.000,1.000,-57.143,-57.143,0.000,,250,1,yakhchi-abad,یاخچی‌آباد,16
3,250,2,30,9.000,9.000,0.714,1.000,1.000,1.000,0.000,1.000,800.000,800.000,0.000,,250,1,yakhchi-abad,یاخچی‌آباد,16
1,929,0,10,4.667,4.333,0.000,1.056,2.500,2.000,0.000,1.167,86.667,116.667,-9.524,,929,1,darya,دریا,2
3,929,0,10,3.000,3.000,1.667,1.000,4.667,4.333,0.000,1.056,-35.714,-30.769,-5.263,,929,1,darya,دریا,2
2,929,0,10,1.667,1.667,0.667,1.000,3.000,3.000,1.667,1.000,-44.444,-44.444,0.000,-60.000,929,1,darya,دریا,2
2,929,1,10,1.750,1.750,0.500,1.000,1.667,1.667,0.667,1.000,5.000,5.000,0.000,-25.000,929,1,darya,دریا,2
3,929,1,10,2.200,2.200,0.200,1.000,1.750,1.750,0.500,1.000,25.714,25.714,0.000,-60.000,929,1,darya,دریا,2
1,929,1,10,5.143,4.857,0.286,1.057,2.200,2.200,0.200,1.000,133.766,120.779,5.714,42.857,929,1,darya,دریا,2
1,929,2,10,4.429,4.143,0.000,1.048,5.143,4.857,0.286,1.057,-13.889,-14.706,-0.901,-100.000,929,1,darya,دریا,2
2,929,2,10,1.750,1.750,4.250,1.000,4.429,4.143,0.000,1.048,-60.484,-57.759,-4.545,,929,1,darya,دریا,2
3,929,2,10,2.000,2.000,3.714,1.000,1.750,1.750,4.250,1.000,14.286,14.286,0.000,-12.605,929,1,darya,دریا,2
3,185,0,30,6.333,6.333,2.000,1.000,9.000,9.000,0.000,1.000,-29.630,-29.630,0.000,,185,1,shahrak-e-ferdows,شهرک فردوس,18
2,185,0,30,2.000,1.500,1.000,1.250,6.333,6.333,2.000,1.000,-68.421,-76.316,25.000,-50.000,185,1,shahrak-e-ferdows,شهرک فردوس,18
1,185,0,30,2.000,2.000,0.000,1.000,2.000,1.500,1.000,1.250,0.000,33.333,-20.000,-100.000,185,1,shahrak-e-ferdows,شهرک فردوس,18
2,185,1,30,2.200,2.000,1.200,1.067,2.000,2.000,0.000,1.000,10.000,0.000,6.667,,185,1,shahrak-e-ferdows,شهرک فردوس,18
3,185,1,30,10.429,10.000,1.000,1.041,2.200,2.000,1.200,1.067,374.026,400.000,-2.428,-16.667,185,1,shahrak-e-ferdows,شهرک فردوس,18
1,185,1,30,1.250,1.000,0.000,1.250,10.429,10.000,1.000,1.041,-88.014,-90.000,20.104,-100.000,185,1,shahrak-e-ferdows,شهرک فردوس,18
3,185,2,30,7.143,7.143,0.286,1.000,1.250,1.000,0.000,1.250,471.429,614.286,-20.000,,185,1,shahrak-e-ferdows,شهرک فردوس,18
1,185,2,30,1.600,1.400,0.000,1.200,7.143,7.143,0.286,1.000,-77.600,-80.400,20.000,-100.000,185,1,shahrak-e-ferdows,شهرک فردوس,18
2,185,2,30,2.667,2.333,0.000,1.167,1.600,1.400,0.000,1.200,66.667,66.667,-2.778,,185,1,shahrak-e-ferdows,شهرک فردوس,18
1,104,0,10,8.333,7.000,0.333,1.162,7.500,7.500,0.000,1.000,11.111,-6.667,16.204,,104,1,lavizan,لویزان,4
2,104,0,10,4.667,4.333,2.667,1.056,8.333,7.000,0.333,1.162,-44.000,-38.095,-9.163,700.000,104,1,lavizan,لویزان,4
3,104,0,10,7.333,7.333,7.333,1.000,4.667,4.333,2.667,1.056,57.143,69.231,-5.263,175.000,104,1,lavizan,لویزان,4
1,104,1,10,3.333,3.167,0.167,1.083,7.333,7.333,7.333,1.000,-54.545,-56.818,8.333,-97.727,104,1,lavizan,لویزان,4
2,104,1,10,4.714,4.571,1.429,1.024,3.333,3.167,0.167,1.083,41.429,44.361,-5.495,757.143,104,1,lavizan,لویزان,4
3,104,1,10,7.714,7.571,1.143,1.020,4.714,4.571,1.429,1.024,63.636,65.625,-0.332,-20.000,104,1,lavizan,لویزان,4
1,104,2,10,4.857,4.571,0.143,1.157,7.714,7.571,1.143,1.020,-37.037,-39.623,13.400,-87.500,104,1,lavizan,لویزان,4
3,104,2,10,6.857,6.857,1.286,1.000,4.857,4.571,0.143,1.157,41.176,50.000,-13.580,800.000,104,1,lavizan,لویزان,4
2,104,2,10,2.429,2.429,0.000,1.000,6.857,6.857,1.286,1.000,-64.583,-64.583,0.000,-100.000,104,1,lavizan,لویزان,4
3,219,0,20,2.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,219,1,karim-abad,کریم‌آباد,20
3,219,1,20,2.286,2.286,0.286,1.000,2.000,2.000,0.000,1.000,14.286,14.286,0.000,,219,1,karim-abad,کریم‌آباد,20
2,219,1,20,1.000,1.000,9.000,1.000,2.286,2.286,0.286,1.000,-56.250,-56.250,0.000,3050.000,219,1,karim-abad,کریم‌آباد,20
3,219,2,20,1.600,1.600,0.000,1.000,1.000,1.000,9.000,1.000,60.000,60.000,0.000,-100.000,219,1,karim-abad,کریم‌آباد,20
2,944,0,11,2.000,2.000,2.000,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,944,1,kuy-nobonyad,کوی نوبنیاد,4
1,944,0,11,1.500,1.500,0.000,1.000,2.000,2.000,2.000,1.000,-25.000,-25.000,0.000,-100.000,944,1,kuy-nobonyad,کوی نوبنیاد,4
3,944,0,11,2.000,2.000,0.000,1.000,1.500,1.500,0.000,1.000,33.333,33.333,0.000,,944,1,kuy-nobonyad,کوی نوبنیاد,4
2,944,1,11,1.000,1.000,0.333,1.000,2.000,2.000,0.000,1.000,-50.000,-50.000,0.000,,944,1,kuy-nobonyad,کوی نوبنیاد,4
1,944,1,11,1.000,1.000,0.000,1.000,1.000,1.000,0.333,1.000,0.000,0.000,0.000,-100.000,944,1,kuy-nobonyad,کوی نوبنیاد,4
3,944,1,11,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,944,1,kuy-nobonyad,کوی نوبنیاد,4
3,944,2,11,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,944,1,kuy-nobonyad,کوی نوبنیاد,4
1,978,0,20,2.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,100.000,100.000,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
3,978,0,20,1.667,1.667,0.000,1.000,2.000,2.000,0.000,1.000,-16.667,-16.667,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
3,978,1,20,3.286,3.286,0.286,1.000,1.667,1.667,0.000,1.000,97.143,97.143,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
1,978,1,20,1.500,1.500,0.000,1.000,3.286,3.286,0.286,1.000,-54.348,-54.348,0.000,-100.000,978,1,safaiye,صفائیه (چشمه علی),20
2,978,1,20,1.000,1.000,0.000,1.000,1.500,1.500,0.000,1.000,-33.333,-33.333,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
2,978,2,20,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
3,978,2,20,3.667,3.667,0.333,1.000,1.000,1.000,0.000,1.000,266.667,266.667,0.000,,978,1,safaiye,صفائیه (چشمه علی),20
1,978,2,20,1.000,1.000,0.000,1.000,3.667,3.667,0.333,1.000,-72.727,-72.727,0.000,-100.000,978,1,safaiye,صفائیه (چشمه علی),20
3,214,0,20,3.333,3.333,0.667,1.000,2.000,1.500,0.000,1.250,66.667,122.222,-20.000,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
2,214,0,20,1.000,1.000,0.000,1.000,3.333,3.333,0.667,1.000,-70.000,-70.000,0.000,-100.000,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
1,214,0,20,4.333,2.333,0.000,1.889,1.000,1.000,0.000,1.000,333.333,133.333,88.889,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
2,214,1,20,1.333,1.333,0.000,1.000,4.333,2.333,0.000,1.889,-69.231,-42.857,-47.059,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
1,214,1,20,4.143,3.143,0.000,1.357,1.333,1.333,0.000,1.000,210.714,135.714,35.714,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
3,214,1,20,4.286,4.286,1.429,1.000,4.143,3.143,0.000,1.357,3.448,36.364,-26.316,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
3,214,2,20,3.286,3.286,0.143,1.000,4.286,4.286,1.429,1.000,-23.333,-23.333,0.000,-90.000,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
1,214,2,20,2.286,2.000,0.000,1.119,3.286,3.286,0.143,1.000,-30.435,-39.130,11.905,-100.000,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
2,214,2,20,1.000,1.000,0.000,1.000,2.286,2.000,0.000,1.119,-56.250,-50.000,-10.638,,214,1,mobarak-abad-e-beheshti,مبارک‌آباد بهشتی,20
1,1024,0,10,139.333,112.333,9.000,1.240,18.000,17.500,0.500,1.026,674.074,541.905,20.840,1700.000,1024,1,heravi,هروی,4
3,1024,0,10,12.333,12.333,4.667,1.000,139.333,112.333,9.000,1.240,-91.148,-89.021,-19.368,-48.148,1024,1,heravi,هروی,4
2,1024,0,10,28.000,24.667,23.333,1.130,12.333,12.333,4.667,1.000,127.027,100.000,12.962,400.000,1024,1,heravi,هروی,4
2,1024,1,10,24.857,21.857,30.000,1.130,28.000,24.667,23.333,1.130,-11.224,-11.390,-0.005,28.571,1024,1,heravi,هروی,4
1,1024,1,10,121.714,96.286,1.857,1.277,24.857,21.857,30.000,1.130,389.655,340.523,13.076,-93.810,1024,1,heravi,هروی,4
3,1024,1,10,15.429,15.000,3.286,1.025,121.714,96.286,1.857,1.277,-87.324,-84.421,-19.751,76.923,1024,1,heravi,هروی,4
3,1024,2,10,15.857,15.429,1.000,1.027,15.429,15.000,3.286,1.025,2.778,2.857,0.160,-69.565,1024,1,heravi,هروی,4
2,1024,2,10,23.143,21.286,12.286,1.078,15.857,15.429,1.000,1.027,45.946,37.963,4.991,1128.571,1024,1,heravi,هروی,4
1,1024,2,10,120.429,97.286,2.000,1.230,23.143,21.286,12.286,1.078,420.370,357.047,14.081,-83.721,1024,1,heravi,هروی,4
2,252,0,30,13.000,12.000,2.000,1.096,5.000,4.500,0.500,1.167,160.000,166.667,-6.032,300.000,252,1,nazi-abad,نازی‌آباد,16
3,252,0,30,31.000,30.667,3.000,1.012,13.000,12.000,2.000,1.096,138.462,155.556,-7.698,50.000,252,1,nazi-abad,نازی‌آباد,16
1,252,0,30,5.000,4.333,0.667,1.214,31.000,30.667,3.000,1.012,-83.871,-85.870,20.000,-77.778,252,1,nazi-abad,نازی‌آباد,16
