district_id,week_tir,place4,place2,district,name,region,business_type
208,2,208,1,bolvar-e-keshavarz,Ø¨Ù„ÙˆØ§Ø± Ú©Ø´Ø§ÙˆØ±Ø²,6,3
248,1,248,1,qasr-e-firooze-do,Ù‚ØµØ± ÙÛŒØ±ÙˆØ²Ù‡ Û²,14,3
248,2,248,1,qasr-e-firooze-do,Ù‚ØµØ± ÙÛŒØ±ÙˆØ²Ù‡ Û²,14,3
257,0,257,1,shaharak-e-shariyati,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒØ¹ØªÛŒ,19,3
257,1,257,1,shaharak-e-shariyati,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒØ¹ØªÛŒ,19,3
257,2,257,1,shaharak-e-shariyati,Ø´Ù‡Ø±Ú© Ø´Ø±ÛŒØ¹ØªÛŒ,19,3
138,0,138,1,shahrak-e-jandarmeri,Ø´Ù‡Ø±Ú© Ú˜Ø§Ù†Ø¯Ø§Ø±Ù…Ø±ÛŒ,,3
138,1,138,1,shahrak-e-jandarmeri,Ø´Ù‡Ø±Ú© Ú˜Ø§Ù†Ø¯Ø§Ø±Ù…Ø±ÛŒ,,3
138,2,138,1,shahrak-e-jandarmeri,Ø´Ù‡Ø±Ú© Ú˜Ø§Ù†Ø¯Ø§Ø±Ù…Ø±ÛŒ,,3
637,0,637,1,sharifabad,Ø´Ø±ÛŒÙâ€ŒØ¢Ø¨Ø§Ø¯,,3
637,1,637,1,sharifabad,Ø´Ø±ÛŒÙâ€ŒØ¢Ø¨Ø§Ø¯,,3
637,2,637,1,sharifabad,Ø´Ø±ÛŒÙâ€ŒØ¢Ø¨Ø§Ø¯,,3
235,0,235,1,south-ali-abad,Ø¹Ù„ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
235,1,235,1,south-ali-abad,Ø¹Ù„ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
235,2,235,1,south-ali-abad,Ø¹Ù„ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
307,0,307,1,shahrak-e-ghazali,Ø´Ù‡Ø±Ú© ØºØ²Ø§Ù„ÛŒ,21,3
307,1,307,1,shahrak-e-ghazali,Ø´Ù‡Ø±Ú© ØºØ²Ø§Ù„ÛŒ,21,3
307,2,307,1,shahrak-e-ghazali,Ø´Ù‡Ø±Ú© ØºØ²Ø§Ù„ÛŒ,21,3
928,0,928,1,university-of-sharif,Ø¯Ø§Ù†Ø´Ú¯Ø§Ù‡ Ø´Ø±ÛŒÙ,2,3
928,1,928,1,university-of-sharif,Ø¯Ø§Ù†Ø´Ú¯Ø§Ù‡ Ø´Ø±ÛŒÙ,2,3
928,2,928,1,university-of-sharif,Ø¯Ø§Ù†Ø´Ú¯Ø§Ù‡ Ø´Ø±ÛŒÙ,2,3
115,0,115,1,oghaf,Ø§ÙˆÙ‚Ø§Ù,4,3
115,1,115,1,oghaf,Ø§ÙˆÙ‚Ø§Ù,4,3
115,2,115,1,oghaf,Ø§ÙˆÙ‚Ø§Ù,4,3
153,0,153,1,kan,Ú©Ù†,5,3
153,1,153,1,kan,Ú©Ù†,5,3
153,2,153,1,kan,Ú©Ù†,5,3
96,0,96,1,gandi,Ú¯Ø§Ù†Ø¯ÛŒ,3,3
96,1,96,1,gandi,Ú¯Ø§Ù†Ø¯ÛŒ,3,3
96,2,96,1,gandi,Ú¯Ø§Ù†Ø¯ÛŒ,3,3
250,0,250,1,yakhchi-abad,ÛŒØ§Ø®Ú†ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
250,1,250,1,yakhchi-abad,ÛŒØ§Ø®Ú†ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
250,2,250,1,yakhchi-abad,ÛŒØ§Ø®Ú†ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
929,0,929,1,darya,Ø¯Ø±ÛŒØ§,2,3
929,1,929,1,darya,Ø¯Ø±ÛŒØ§,2,3
929,2,929,1,darya,Ø¯Ø±ÛŒØ§,2,3
185,0,185,1,shahrak-e-ferdows,Ø´Ù‡Ø±Ú© ÙØ±Ø¯ÙˆØ³,18,3
185,1,185,1,shahrak-e-ferdows,Ø´Ù‡Ø±Ú© ÙØ±Ø¯ÙˆØ³,18,3
185,2,185,1,shahrak-e-ferdows,Ø´Ù‡Ø±Ú© ÙØ±Ø¯ÙˆØ³,18,3
104,0,104,1,lavizan,Ù„ÙˆÛŒØ²Ø§Ù†,4,3
104,1,104,1,lavizan,Ù„ÙˆÛŒØ²Ø§Ù†,4,3
104,2,104,1,lavizan,Ù„ÙˆÛŒØ²Ø§Ù†,4,3
219,0,219,1,karim-abad,Ú©Ø±ÛŒÙ…â€ŒØ¢Ø¨Ø§Ø¯,20,3
219,1,219,1,karim-abad,Ú©Ø±ÛŒÙ…â€ŒØ¢Ø¨Ø§Ø¯,20,3
219,2,219,1,karim-abad,Ú©Ø±ÛŒÙ…â€ŒØ¢Ø¨Ø§Ø¯,20,3
944,0,944,1,kuy-nobonyad,Ú©ÙˆÛŒ Ù†ÙˆØ¨Ù†ÛŒØ§Ø¯,4,3
944,1,944,1,kuy-nobonyad,Ú©ÙˆÛŒ Ù†ÙˆØ¨Ù†ÛŒØ§Ø¯,4,3
944,2,944,1,kuy-nobonyad,Ú©ÙˆÛŒ Ù†ÙˆØ¨Ù†ÛŒØ§Ø¯,4,3
978,0,978,1,safaiye,ØµÙØ§Ø¦ÛŒÙ‡ (Ú†Ø´Ù…Ù‡ Ø¹Ù„ÛŒ),20,3
978,1,978,1,safaiye,ØµÙØ§Ø¦ÛŒÙ‡ (Ú†Ø´Ù…Ù‡ Ø¹Ù„ÛŒ),20,3
978,2,978,1,safaiye,ØµÙØ§Ø¦ÛŒÙ‡ (Ú†Ø´Ù…Ù‡ Ø¹Ù„ÛŒ),20,3
214,0,214,1,mobarak-abad-e-beheshti,Ù…Ø¨Ø§Ø±Ú©â€ŒØ¢Ø¨Ø§Ø¯ Ø¨Ù‡Ø´ØªÛŒ,20,3
214,1,214,1,mobarak-abad-e-beheshti,Ù…Ø¨Ø§Ø±Ú©â€ŒØ¢Ø¨Ø§Ø¯ Ø¨Ù‡Ø´ØªÛŒ,20,3
214,2,214,1,mobarak-abad-e-beheshti,Ù…Ø¨Ø§Ø±Ú©â€ŒØ¢Ø¨Ø§Ø¯ Ø¨Ù‡Ø´ØªÛŒ,20,3
1024,0,1024,1,heravi,Ù‡Ø±ÙˆÛŒ,4,3
1024,1,1024,1,heravi,Ù‡Ø±ÙˆÛŒ,4,3
1024,2,1024,1,heravi,Ù‡Ø±ÙˆÛŒ,4,3
252,0,252,1,nazi-abad,Ù†Ø§Ø²ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
252,1,252,1,nazi-abad,Ù†Ø§Ø²ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
252,2,252,1,nazi-abad,Ù†Ø§Ø²ÛŒâ€ŒØ¢Ø¨Ø§Ø¯,16,3
419,0,419,1,boomehen,Ø¨ÙˆÙ…Ù‡Ù†,,3
419,1,419,1,boomehen,Ø¨ÙˆÙ…Ù‡Ù†,,3
419,2,419,1,boomehen,Ø¨ÙˆÙ…Ù‡Ù†,,3
120,0,120,1,fadak,ÙØ¯Ú©,8,3
120,1,120,1,fadak,ÙØ¯Ú©,8,3
120,2,120,1,fadak,ÙØ¯Ú©,8,3
945,0,945,1,tehran-kerman,Ú©Ø±Ù…Ø§Ù†,8,3
945,1,945,1,tehran-kerman,Ú©Ø±Ù…Ø§Ù†,8,3
945,2,945,1,tehran-kerman,Ú©Ø±Ù…Ø§Ù†,8,3
923,0,923,1,kuy-faraz,Ú©ÙˆÛŒ ÙØ±Ø§Ø²,2,3
923,1,923,1,kuy-faraz,Ú©ÙˆÛŒ ÙØ±Ø§Ø²,2,3
923,2,923,1,kuy-faraz,Ú©ÙˆÛŒ ÙØ±Ø§Ø²,2,3
975,0,975,1,mina,Ù…ÛŒÙ†Ø§,14,3
975,1,975,1,mina,Ù…ÛŒÙ†Ø§,14,3
975,2,975,1,mina,Ù…ÛŒÙ†Ø§,14,3
1000,0,1000,1,makhsous,Ù…Ø®ØµÙˆØµ,,3
1000,1,1000,1,makhsous,Ù…Ø®ØµÙˆØµ,,3
1000,2,1000,1,makhsous,Ù…Ø®ØµÙˆØµ,,3
128,0,128,1,kazem-abad,Ú©Ø§Ø¸Ù…â€ŒØ¢Ø¨Ø§Ø¯,4,3
128,1,128,1,kazem-abad,Ú©Ø§Ø¸Ù…â€ŒØ¢Ø¨Ø§Ø¯,4,3
128,2,128,1,kazem-abad,Ú©Ø§Ø¸Ù…â€ŒØ¢Ø¨Ø§Ø¯,4,3
197,0,197,1,beryanak,Ø¨Ø±ÛŒØ§Ù†Ú©,10,3
197,1,197,1,beryanak,Ø¨Ø±ÛŒØ§Ù†Ú©,10,3
197,2,197,1,beryanak,Ø¨Ø±ÛŒØ§Ù†Ú©,10,3
911,0,911,1,shahrak-farhangian,Ø´Ù‡Ø±Ú© ÙØ±Ù‡Ù†Ú¯ÛŒØ§Ù†,21,3
911,1,911,1,shahrak-farhangian,Ø´Ù‡Ø±Ú© ÙØ±Ù‡Ù†Ú¯ÛŒØ§Ù†,21,3
911,2,911,1,shahrak-farhangian,Ø´Ù‡Ø±Ú© ÙØ±Ù‡Ù†Ú¯ÛŒØ§Ù†,21,3
85,0,85,1,elahiyeh,Ø§Ù„Ù‡ÛŒÙ‡,1,3
85,1,85,1,elahiyeh,Ø§Ù„Ù‡ÛŒÙ‡,1,3
85,2,85,1,elahiyeh,Ø§Ù„Ù‡ÛŒÙ‡,1,3
106,0,106,1,shemiran-no,Ø´Ù…ÛŒØ±Ø§Ù†â€ŒÙ†Ùˆ,4,3
106,1,106,1,shemiran-no,Ø´Ù…ÛŒØ±Ø§Ù†â€ŒÙ†Ùˆ,4,3
106,2,106,1,shemiran-no,Ø´Ù…ÛŒØ±Ø§Ù†â€ŒÙ†Ùˆ,4,3
301,0,301,1,arjantin,Ø¢Ø±Ú˜Ø§Ù†ØªÛŒÙ†,6,3
301,1,301,1,arjantin,Ø¢Ø±Ú˜Ø§Ù†ØªÛŒÙ†,6,3
301,2,301,1,arjantin,Ø¢Ø±Ú˜Ø§Ù†ØªÛŒÙ†,6,3
950,0,950,1,sabalan,Ø³Ø¨Ù„Ø§Ù†,7,3
950,1,950,1,sabalan,Ø³Ø¨Ù„Ø§Ù†,7,3
950,2,950,1,sabalan,Ø³Ø¨Ù„Ø§Ù†,7,3
179,0,179,1,shahrak-e-darya,Ø´Ù‡Ø±Ú© Ø¯Ø±ÛŒØ§,21,3
179,1,179,1,shahrak-e-darya,Ø´Ù‡Ø±Ú© Ø¯Ø±ÛŒØ§,21,3
179,2,179,1,shahrak-e-darya,Ø´Ù‡Ø±Ú© Ø¯Ø±ÛŒØ§,21,3
306,0,306,1,chitgar,Ú†ÛŒØªÚ¯Ø±,21,3
306,1,306,1,chitgar,Ú†ÛŒØªÚ¯Ø±,21,3
306,2,306,1,chitgar,Ú†ÛŒØªÚ¯Ø±,21,3
1023,0,1023,1,shahid-borujerdi,Ø´Ù‡ÛŒØ¯ Ø¨Ø±ÙˆØ¬Ø±Ø¯ÛŒ,15,3
1023,1,1023,1,shahid-borujerdi,Ø´Ù‡ÛŒØ¯ Ø¨Ø±ÙˆØ¬Ø±Ø¯ÛŒ,15,3
1023,2,1023,1,shahid-borujerdi,Ø´Ù‡ÛŒØ¯ Ø¨Ø±ÙˆØ¬Ø±Ø¯ÛŒ,15,3
48,0,48,1,aghdasieh,Ø§Ù‚Ø¯Ø³ÛŒÙ‡,1,3
48,1,48,1,aghdasieh,Ø§Ù‚Ø¯Ø³ÛŒÙ‡,1,3
48,2,48,1,aghdasieh,Ø§Ù‚Ø¯Ø³ÛŒÙ‡,1,3
67,0,67,1,pasdaran,Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,4,3
67,1,67,1,pasdaran,Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,4,3
67,2,67,1,pasdaran,Ù¾Ø§Ø³Ø¯Ø§Ø±Ø§Ù†,4,3
224,0,224,1,shahrak-e-rezvan,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ù„Ø§Ø¦ÛŒÙ†,20,3
224,1,224,1,shahrak-e-rezvan,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ù„Ø§Ø¦ÛŒÙ†,20,3
224,2,224,1,shahrak-e-rezvan,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ù„Ø§Ø¦ÛŒÙ†,20,3
673,0,673,1,firuzkuh,ÙÛŒØ±ÙˆØ²Ú©ÙˆÙ‡,,3
673,1,673,1,firuzkuh,ÙÛŒØ±ÙˆØ²Ú©ÙˆÙ‡,,3
673,2,673,1,firuzkuh,ÙÛŒØ±ÙˆØ²Ú©ÙˆÙ‡,,3
953,0,953,1,tehran-emamat,Ø§Ù…Ø§Ù…Øª,13,3
953,1,953,1,tehran-emamat,Ø§Ù…Ø§Ù…Øª,13,3
953,2,953,1,tehran-emamat,Ø§Ù…Ø§Ù…Øª,13,3
168,0,168,1,kooy-e-bimeh,Ú©ÙˆÛŒ Ø¨ÛŒÙ…Ù‡,5,3
168,1,168,1,kooy-e-bimeh,Ú©ÙˆÛŒ Ø¨ÛŒÙ…Ù‡,5,3
168,2,168,1,kooy-e-bimeh,Ú©ÙˆÛŒ Ø¨ÛŒÙ…Ù‡,5,3
254,0,254,1,bahman-yar,Ø¨Ù‡Ù…Ù† ÛŒØ§Ø±,19,3
254,1,254,1,bahman-yar,Ø¨Ù‡Ù…Ù† ÛŒØ§Ø±,19,3
254,2,254,1,bahman-yar,Ø¨Ù‡Ù…Ù† ÛŒØ§Ø±,19,3
927,0,927,1,eivanak,Ø§ÛŒÙˆØ§Ù†Ú©,2,3
927,1,927,1,eivanak,Ø§ÛŒÙˆØ§Ù†Ú©,2,3
927,2,927,1,eivanak,Ø§ÛŒÙˆØ§Ù†Ú©,2,3
992,0,992,1,abshar,Ø¢Ø¨Ø´Ø§Ø±,12,3
992,1,992,1,abshar,Ø¢Ø¨Ø´Ø§Ø±,12,3
992,2,992,1,abshar,Ø¢Ø¨Ø´Ø§Ø±,12,3
105,0,105,1,ghanat-kosar,Ù‚Ù†Ø§Øªâ€ŒÚ©ÙˆØ«Ø±,4,3
105,1,105,1,ghanat-kosar,Ù‚Ù†Ø§Øªâ€ŒÚ©ÙˆØ«Ø±,4,3
105,2,105,1,ghanat-kosar,Ù‚Ù†Ø§Øªâ€ŒÚ©ÙˆØ«Ø±,4,3
131,0,131,1,aramaneh,Ø§Ø±Ø§Ù…Ù†Ù‡,7,3
131,1,131,1,aramaneh,Ø§Ø±Ø§Ù…Ù†Ù‡,7,3
131,2,131,1,aramaneh,Ø§Ø±Ø§Ù…Ù†Ù‡,7,3
1013,0,1013,1,jalili,Ø¬Ù„ÛŒÙ„ÛŒ,17,3
1013,1,1013,1,jalili,Ø¬Ù„ÛŒÙ„ÛŒ,17,3
1013,2,1013,1,jalili,Ø¬Ù„ÛŒÙ„ÛŒ,17,3
654,0,654,1,azarbaijan,Ø¢Ø°Ø±Ø¨Ø§ÛŒØ¬Ø§Ù†,10,3
654,1,654,1,azarbaijan,Ø¢Ø°Ø±Ø¨Ø§ÛŒØ¬Ø§Ù†,10,3
654,2,654,1,azarbaijan,Ø¢Ø°Ø±Ø¨Ø§ÛŒØ¬Ø§Ù†,10,3
993,0,993,1,aminhozour,Ø§Ù…ÛŒÙ† Ø­Ø¶ÙˆØ±,12,3
993,1,993,1,aminhozour,Ø§Ù…ÛŒÙ† Ø­Ø¶ÙˆØ±,12,3
993,2,993,1,aminhozour,Ø§Ù…ÛŒÙ† Ø­Ø¶ÙˆØ±,12,3
108,0,108,1,west-tehranpars,ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³ ØºØ±Ø¨ÛŒ,4,3
108,1,108,1,west-tehranpars,ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³ ØºØ±Ø¨ÛŒ,4,3
108,2,108,1,west-tehranpars,ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³ ØºØ±Ø¨ÛŒ,4,3
934,0,934,1,tavanir,ØªÙˆØ§Ù†ÛŒØ±,6,3
934,1,934,1,tavanir,ØªÙˆØ§Ù†ÛŒØ±,6,3
934,2,934,1,tavanir,ØªÙˆØ§Ù†ÛŒØ±,6,3
44,0,44,1,jamaran,Ø¬Ù…Ø§Ø±Ø§Ù†,1,3
44,1,44,1,jamaran,Ø¬Ù…Ø§Ø±Ø§Ù†,1,3
44,2,44,1,jamaran,Ø¬Ù…Ø§Ø±Ø§Ù†,1,3
132,0,132,1,nezam-abad,Ù†Ø¸Ø§Ù…â€ŒØ¢Ø¨Ø§Ø¯,7,3
132,1,132,1,nezam-abad,Ù†Ø¸Ø§Ù…â€ŒØ¢Ø¨Ø§Ø¯,7,3
132,2,132,1,nezam-abad,Ù†Ø¸Ø§Ù…â€ŒØ¢Ø¨Ø§Ø¯,7,3
947,0,947,1,javadiyeh-tehran-pars,Ø¬ÙˆØ§Ø¯ÛŒÙ‡ ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³,4,3
947,1,947,1,javadiyeh-tehran-pars,Ø¬ÙˆØ§Ø¯ÛŒÙ‡ ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³,4,3
947,2,947,1,javadiyeh-tehran-pars,Ø¬ÙˆØ§Ø¯ÛŒÙ‡ ØªÙ‡Ø±Ø§Ù†Ù¾Ø§Ø±Ø³,4,3
123,0,123,1,tehran-no,ØªÙ‡Ø±Ø§Ù†â€ŒÙ†Ùˆ,13,3
123,1,123,1,tehran-no,ØªÙ‡Ø±Ø§Ù†â€ŒÙ†Ùˆ,13,3
123,2,123,1,tehran-no,ØªÙ‡Ø±Ø§Ù†â€ŒÙ†Ùˆ,13,3
127,0,127,1,dabestan,Ø¯Ø¨Ø³ØªØ§Ù†,7,3
127,1,127,1,dabestan,Ø¯Ø¨Ø³ØªØ§Ù†,7,3
127,2,127,1,dabestan,Ø¯Ø¨Ø³ØªØ§Ù†,7,3
951,0,951,1,ashtiyani,Ø¢Ø´ØªÛŒØ§Ù†ÛŒ,13,3
951,1,951,1,ashtiyani,Ø¢Ø´ØªÛŒØ§Ù†ÛŒ,13,3
951,2,951,1,ashtiyani,Ø¢Ø´ØªÛŒØ§Ù†ÛŒ,13,3
1007,0,1007,1,bolursazi,Ø¨Ù„ÙˆØ±Ø³Ø§Ø²ÛŒ,17,3
1007,1,1007,1,bolursazi,Ø¨Ù„ÙˆØ±Ø³Ø§Ø²ÛŒ,17,3
1007,2,1007,1,bolursazi,Ø¨Ù„ÙˆØ±Ø³Ø§Ø²ÛŒ,17,3
1011,0,1011,1,tous,Ø·ÙˆØ³,17,3
1011,1,1011,1,tous,Ø·ÙˆØ³,17,3
1011,2,1011,1,tous,Ø·ÙˆØ³,17,3
210,0,210,1,north-karegar,ÙØ§Ø·Ù…ÛŒ,6,3
210,1,210,1,north-karegar,ÙØ§Ø·Ù…ÛŒ,6,3
210,2,210,1,north-karegar,ÙØ§Ø·Ù…ÛŒ,6,3
205,0,205,1,sattarkhan,Ø³ØªØ§Ø±Ø®Ø§Ù†,2,3
205,1,205,1,sattarkhan,Ø³ØªØ§Ø±Ø®Ø§Ù†,2,3
205,2,205,1,sattarkhan,Ø³ØªØ§Ø±Ø®Ø§Ù†,2,3
994,0,994,1,ferdowsi,ÙØ±Ø¯ÙˆØ³ÛŒ,12,3
994,1,994,1,ferdowsi,ÙØ±Ø¯ÙˆØ³ÛŒ,12,3
994,2,994,1,ferdowsi,ÙØ±Ø¯ÙˆØ³ÛŒ,12,3
981,0,981,1,abbas-abad-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ø¨Ø§Ø³â€ŒØ¢Ø¨Ø§Ø¯,20,3
981,1,981,1,abbas-abad-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ø¨Ø§Ø³â€ŒØ¢Ø¨Ø§Ø¯,20,3
981,2,981,1,abbas-abad-rey,Ø´Ù‡Ø± Ø±ÛŒ - Ø¹Ø¨Ø§Ø³â€ŒØ¢Ø¨Ø§Ø¯,20,3
220,0,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,3
220,1,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,3
220,2,220,1,abdol-abad,Ø¹Ø¨Ø¯Ù„â€ŒØ¢Ø¨Ø§Ø¯,19,3
249,0,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,3
249,1,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,3
249,2,249,1,afsariyeh,Ø§ÙØ³Ø±ÛŒÙ‡,15,3
61,0,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,3
61,1,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,3
61,2,61,1,tajrish,ØªØ¬Ø±ÛŒØ´,1,3
940,0,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,3
940,1,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,3
940,2,940,1,darb-dowom,Ø¯Ø±Ø¨ Ø¯ÙˆÙ…,3,3
988,0,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,3
988,1,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,3
988,2,988,1,firoozabadi,ÙÛŒØ±ÙˆØ²Ø¢Ø¨Ø§Ø¯ÛŒ,20,3
995,0,995,1,qiam,Ù‚ÛŒØ§Ù…,12,3
995,1,995,1,qiam,Ù‚ÛŒØ§Ù…,12,3
995,2,995,1,qiam,Ù‚ÛŒØ§Ù…,12,3
1005,0,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,3
1005,1,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,3
1005,2,1005,1,soleymani,Ø³Ù„ÛŒÙ…Ø§Ù†ÛŒ,10,3
192,0,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,3
192,1,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,3
192,2,192,1,yaftabad,ÛŒØ§ÙØªâ€ŒØ¢Ø¨Ø§Ø¯,18,3
653,0,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,3
653,1,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,3
653,2,653,1,shahriar,Ø´Ù‡Ø±ÛŒØ§Ø±,,3
921,0,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,3
921,1,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,3
921,2,921,1,shahrak-naft-district5,Ø´Ù‡Ø±Ú© Ù†ÙØª (Ù…Ù†Ø·Ù‚Ù‡ Ûµ),5,3
156,0,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,3
156,1,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,3
156,2,156,1,andisheh,Ø§Ù†Ø¯ÛŒØ´Ù‡,5,3
160,0,160,1,eram,Ø§Ø±Ù…,5,3
160,1,160,1,eram,Ø§Ø±Ù…,5,3
160,2,160,1,eram,Ø§Ø±Ù…,5,3
283,0,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,3
283,1,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,3
283,2,283,1,eskandari,Ø§Ø³Ú©Ù†Ø¯Ø±ÛŒ,11,3
941,0,941,1,qoba,Ù‚Ø¨Ø§,3,3
941,1,941,1,qoba,Ù‚Ø¨Ø§,3,3
941,2,941,1,qoba,Ù‚Ø¨Ø§,3,3
957,0,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,3
957,1,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,3
957,2,957,1,east-shareq,Ø´Ø§Ø±Ù‚ Ø´Ø±Ù‚ÛŒ,7,3
979,0,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,3
979,1,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,3
979,2,979,1,ebn-babevayh,Ø§Ø¨Ù† Ø¨Ø§Ø¨ÙˆÛŒÙ‡,20,3
982,0,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,3
982,1,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,3
982,2,982,1,shahid-avini,Ø´Ù‡ÛŒØ¯ Ø¢ÙˆÛŒÙ†ÛŒ,20,3
206,0,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,3
206,1,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,3
206,2,206,1,baqerkhan,Ù¾Ø§ØªØ±ÛŒØ³ Ù„ÙˆÙ…ÙˆÙ…Ø¨Ø§,2,3
292,0,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,3
292,1,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,3
292,2,292,1,pirouzi,Ù¾ÛŒØ±ÙˆØ²ÛŒ,13,3
919,0,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,3
919,1,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,3
919,2,919,1,tehran-hesarak,Ø­ØµØ§Ø±Ú©,5,3
200,0,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,3
200,1,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,3
200,2,200,1,daryan-no,Ø¯Ø±ÛŒØ§Ù†â€ŒÙ†Ùˆ,2,3
655,0,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,3
655,1,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,3
655,2,655,1,enqelab,Ù…ÛŒØ¯Ø§Ù† Ø§Ù†Ù‚Ù„Ø§Ø¨,6,3
952,0,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,3
952,1,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,3
952,2,952,1,hafezie,Ø­Ø§ÙØ¸ÛŒÙ‡,13,3
141,0,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,3
141,1,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,3
141,2,141,1,morad-abad,Ù…Ø±Ø§Ø¯Ø¢Ø¨Ø§Ø¯,5,3
288,0,288,1,sheykh-al-raeis,ØµÙØ§,13,3
