post_price_effect_share,post_price_effect_count,post_price_effect_percent,district_price_effect
5.384615385,0.538461538,5.691056911,0
-441.6666667,-4.416666667,-81.53846154,0
-83.33333333,-1.666666667,-45.45454545,0
-37.5,-0.375,-27.27272727,0
-20,-0.2,-16.66666667,0
-28.57142857,-0.285714286,-22.22222222,0
55.55555556,5,125,0
50,1.5,100,0
-42.85714286,-0.857142857,-30,0
26.19047619,1.571428571,35.48387097,0
43.05555556,2.583333333,75.6097561,0
-20.51282051,-0.615384615,-17.0212766,0
0,0,0,0
-7.142857143,-0.142857143,-6.666666667,0
-150,-1.5,-60,0
0,0,0,0
-291.6666667,-2.916666667,-74.46808511,0
64.1025641,5.769230769,178.5714286,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-1,-33.33333333,0
0,0,0,0
0,0,0,0
50,1,100,0
0,0,0,0
-114.2857143,-1.142857143,-53.33333333,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
0,0,0,0
60,2.4,150,0
36.11111111,4.333333333,56.52173913,0
-65,-1.3,-39.39393939,0
-100,-1,-50,0
45.45454545,2.272727273,83.33333333,0
0,0,0,0
40.47619048,5.666666667,68,0
0,0,0,0
0,0,0,0
22.22222222,0.666666667,28.57142857,0
-100,-1,-50,0
64.28571429,2.571428571,180,0
-83.33333333,-0.833333333,-45.45454545,0
16.66666667,1,20,0
0,0,0,0
92.10526316,17.5,1166.666667,0
-166.6666667,-1.666666667,-62.5,0
16.66666667,0.333333333,20,0
-100,-1,-50,0
33.33333333,1,50,0
25,0.5,33.33333333,0
16.66666667,0.333333333,20,0
-109.0909091,-1.090909091,-52.17391304,0
0,0,0,0
0,0,0,0
79.16666667,4.75,380,0
-70.58823529,-12,-41.37931034,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
0,0,0,0
41.66666667,1.25,71.42857143,0
-70,-0.7,-41.17647059,0
19.04761905,1.333333333,23.52941176,0
0,0,0,0
0,0,0,0
0,0,0,0
-9.090909091,-0.272727273,-8.333333333,0
0,0,0,0
-50,-0.5,-33.33333333,0
0,0,0,0
0,0,0,0
-25,-0.25,-20,0
45,1.8,81.81818182,0
41.66666667,3.333333333,71.42857143,0
0,0,0,0
0,0,0,0
-122.7272727,-2.454545455,-55.10204082,0
-166.6666667,-1.666666667,-62.5,0
46.66666667,1.4,87.5,0
0,0,0,0
-47.61904762,-1.428571429,-32.25806452,0
-37.5,-0.375,-27.27272727,0
0,0,0,0
-140,-1.4,-58.33333333,0
0,0,0,0
0,0,0,0
-225,-2.25,-69.23076923,0
0,0,0,0
0,0,0,0
0,0,0,0
-75,-0.75,-42.85714286,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
-100,-1,-50,0
36.73469388,2.571428571,58.06451613,0
-781.8181818,-15.63636364,-88.65979381,0
-22.22222222,-0.222222222,-18.18181818,0
71.875,11.5,255.5555556,0
44,2.2,78.57142857,0
-44.44444444,-1.777777778,-30.76923077,0
-66.66666667,-2.666666667,-40,0
-19.44444444,-0.583333333,-16.27906977,0
-64.28571429,-1.285714286,-39.13043478,0
0,0,0,0
-28.57142857,-0.285714286,-22.22222222,0
-155.5555556,-1.555555556,-60.86956522,0
62.5,2.5,166.6666667,0
-100,-1,-50,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
71.42857143,3.571428571,250,0
0,0,0,0
-89.28571429,-3.571428571,-47.16981132,0
22.44897959,1.571428571,28.94736842,0
-427.2727273,-4.272727273,-81.03448276,0
-35.71428571,-1.071428571,-26.31578947,0
50,1,100,0
0,0,0,0
-144.4444444,-4.333333333,-59.09090909,0
-155.5555556,-1.555555556,-60.86956522,0
-150,-3,-60,0
-50,-0.5,-33.33333333,0
0,0,0,0
-200,-2,-66.66666667,0
44,2.2,78.57142857,0
50,2,100,0
-215,-4.3,-68.25396825,0
25,0.75,33.33333333,0
9.87654321,0.888888889,10.95890411,0
0,0,0,0
-275,-2.75,-73.33333333,0
46.75324675,3.272727273,87.80487805,0
-77.77777778,-1.555555556,-43.75,0
50,1,100,0
51.85185185,1.555555556,107.6923077,0
8,0.4,8.695652174,0
-10,-0.2,-9.090909091,0
-200,-2,-66.66666667,0
0,0,0,0
61.66666667,6.166666667,160.8695652,0
33.33333333,1.333333333,50,0
0,0,0,0
0,0,0,0
50,1,100,0
41.66666667,1.666666667,71.42857143,0
-75,-1.5,-42.85714286,0
-40,-0.4,-28.57142857,0
-33.33333333,-1,-25,0
-66.66666667,-0.666666667,-40,0
70.08547009,6.307692308,234.2857143,0
0,0,0,0
-300,-3,-75,0
20,1,25,0
-100,-1,-50,0
-114.8148148,-3.444444444,-53.44827586,0
50,1,100,0
-133.3333333,-1.333333333,-57.14285714,0
25,0.75,33.33333333,0
-14.28571429,-0.285714286,-12.5,0
0,0,0,0
33.33333333,1,50,0
0,0,0,0
-116.6666667,-1.166666667,-53.84615385,0
-100,-1,-50,0
-200,-2,-66.66666667,0
12.5,0.375,14.28571429,0
-100,-1,-50,0
28.57142857,0.857142857,40,0
0,0,0,0
50.89285714,4.071428571,103.6363636,0
-200,-2,-66.66666667,0
17.94871795,0.538461538,21.875,0
50,2,100,0
-20,-0.2,-16.66666667,0
0,0,0,0
-350,-7,-77.77777778,0
-53.84615385,-0.538461538,-35,0
0,0,0,0
0,0,0,0
36.66666667,1.1,57.89473684,0
30,0.6,42.85714286,0
50,1,100,0
-25,-0.25,-20,0
16.66666667,0.333333333,20,0
-50,-0.5,-33.33333333,0
75,3,300,0
-120,-1.2,-54.54545455,0
0.769230769,0.076923077,0.775193798,0
50,1,100,0
-100,-1,-50,0
-33.33333333,-0.333333333,-25,0
16.66666667,0.833333333,20,0
0,0,0,0
-128.5714286,-1.285714286,-56.25,0
41.66666667,2.5,71.42857143,0
68.33333333,6.833333333,215.7894737,0
-50,-0.5,-33.33333333,0
0,0,0,0
83.33333333,5,500,0
-150,-1.5,-60,0
-40.90909091,-0.818181818,-29.03225806,0
-70,-1.4,-41.17647059,0
0,0,0,0
-120.5128205,-3.615384615,-54.65116279,0
-100,-1,-50,0
50,1,100,0
67.14285714,3.357142857,204.3478261,0
34.72222222,2.083333333,53.19148936,0
12.5,0.25,14.28571429,0
-321.4285714,-3.214285714,-76.27118644,0
-40,-0.4,-28.57142857,0
-25,-0.25,-20,0
0,0,0,0
-133.3333333,-1.333333333,-57.14285714,0
-88.88888889,-0.888888889,-47.05882353,0
0,0,0,0
-50,-0.5,-33.33333333,0
-105.5555556,-3.166666667,-51.35135135,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
66.66666667,2,200,0
0,0,0,0
50,1,100,0
42.85714286,1.285714286,75,0
-200,-2,-66.66666667,0
0,0,0,0
0,0,0,0
-166.6666667,-1.666666667,-62.5,0
50,1.5,100,0
-20,-0.2,-16.66666667,0
-233.3333333,-2.333333333,-70,0
33.33333333,1,50,0
-630.7692308,-6.307692308,-86.31578947,0
-100,-1,-50,0
48.48484848,2.909090909,94.11764706,0
-50,-0.5,-33.33333333,0
0,0,0,0
-20,-1,-16.66666667,0
-150,-1.5,-60,0
-100,-1,-50,0
32,1.6,47.05882353,0
64.28571429,2.571428571,180,0
-93.93939394,-2.818181818,-48.4375,0
25,0.5,33.33333333,0
38.63636364,1.545454545,62.96296296,0
-50,-0.5,-33.33333333,0
25,0.75,33.33333333,0
-45.83333333,-1.375,-31.42857143,0
-160,-1.6,-61.53846154,0
-116.6666667,-3.5,-53.84615385,0
0,0,0,0
-89.28571429,-1.785714286,-47.16981132,0
25,0.5,33.33333333,0
70,7,233.3333333,0
0,0,0,0
-175,-1.75,-63.63636364,0
45.83333333,3.666666667,84.61538462,0
0,0,0,0
-83.33333333,-0.833333333,-45.45454545,0
32,1.6,47.05882353,0
-133.3333333,-2.666666667,-57.14285714,0
-40,-0.4,-28.57142857,0
-225,-4.5,-69.23076923,0
-125,-1.25,-55.55555556,0
-120,-1.2,-54.54545455,0
65.23809524,9.785714286,187.6712329,0
-16.66666667,-0.166666667,-14.28571429,0
-50,-0.5,-33.33333333,0
-75,-0.75,-42.85714286,0
28.125,1.125,39.13043478,0
-5.128205128,-0.461538462,-4.87804878,0
-25,-1,-20,0
61.11111111,3.666666667,157.1428571,0
-5.555555556,-0.166666667,-5.263157895,0
-155.5555556,-1.555555556,-60.86956522,0
-7.142857143,-0.142857143,-6.666666667,0
0,0,0,0
-80.95238095,-2.428571429,-44.73684211,0
-133.3333333,-1.333333333,-57.14285714,0
46.52777778,5.583333333,87.01298701,0
0,0,0,0
21.15384615,0.846153846,26.82926829,0
-100,-1,-50,0
0,0,0,0
27.27272727,0.818181818,37.5,0
-144.4444444,-1.444444444,-59.09090909,0
-60,-0.6,-37.5,0
68.57142857,3.428571429,218.1818182,0
0,0,0,0
25,0.5,33.33333333,0
57.14285714,4,133.3333333,0
-278.5714286,-2.785714286,-73.58490566,0
18.18181818,0.545454545,22.22222222,0
-100,-1,-50,0
-100,-1,-50,0
-100,-1,-50,0
27.77777778,0.555555556,38.46153846,0
-100,-1,-50,0
-40,-0.8,-28.57142857,0
-50,-0.5,-33.33333333,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
71.42857143,3.571428571,250,0
-23.80952381,-0.714285714,-19.23076923,0
-10,-0.2,-9.090909091,0
0,0,0,0
57.14285714,4,133.3333333,0
50,1,100,0
-55.55555556,-0.555555556,-35.71428571,0
-333.3333333,-3.333333333,-76.92307692,0
50,3.5,100,0
-1.785714286,-0.071428571,-1.754385965,0
50,1,100,0
-14.28571429,-0.142857143,-12.5,0
39.74358974,2.384615385,65.95744681,0
3.571428571,0.142857143,3.703703704,0
-269.2307692,-2.692307692,-72.91666667,0
-60,-0.6,-37.5,0
44.02173913,10.125,78.6407767,0
-66.66666667,-1.333333333,-40,0
-91.66666667,-0.916666667,-47.82608696,0
-28.57142857,-0.285714286,-22.22222222,0
-60,-0.6,-37.5,0
0,0,0,0
-50,-0.5,-33.33333333,0
65.90909091,14.5,193.3333333,0
0,0,0,0
66.66666667,2.666666667,200,0
66.66666667,2,200,0
-25,-0.25,-20,0
0,0,0,0
0,0,0,0
-112.5,-1.125,-52.94117647,0
33.33333333,1,50,0
-20,-0.2,-16.66666667,0
-62.5,-0.625,-38.46153846,0
50,1,100,0
-250,-2.5,-71.42857143,0
0,0,0,0
47.72727273,10.5,91.30434783,0
-270,-2.7,-72.97297297,0
33.33333333,1,50,0
33.33333333,0.666666667,50,0
50,1,100,0
0,0,0,0
-100,-1,-50,0
-60,-0.6,-37.5,0
50,3,100,0
-100,-1,-50,0
-21.96969697,-1.318181818,-18.01242236,0
-600,-6,-85.71428571,0
50,2,100,0
-57.14285714,-0.571428571,-36.36363636,0
-150,-3,-60,0
0,0,0,0
-28.57142857,-0.285714286,-22.22222222,0
46.21848739,15.71428571,85.9375,0
-50,-0.5,-33.33333333,0
54.16666667,2.166666667,118.1818182,0
0,0,0,0
0,0,0,0
50,2,100,0
43.20987654,11.66666667,76.08695652,0
37.5,0.75,60,0
50,1,100,0
50,1,100,0
-233.3333333,-2.333333333,-70,0
50,3,100,0
-42.85714286,-0.428571429,-30,0
16.66666667,0.333333333,20,0
-40,-0.4,-28.57142857,0
-20,-0.2,-16.66666667,0
-89.28571429,-3.571428571,-47.16981132,0
-155.5555556,-1.555555556,-60.86956522,0
0,0,0,0
75,3,300,0
33.33333333,1,50,0
38.88888889,1.166666667,63.63636364,0
0,0,0,0
16.66666667,0.5,20,0
-33.33333333,-0.333333333,-25,0
-75,-3,-42.85714286,0
-88.88888889,-2.666666667,-47.05882353,0
0,0,0,0
-85.71428571,-0.857142857,-46.15384615,0
65,2.6,185.7142857,0
66.66666667,2,200,0
48.14814815,1.444444444,92.85714286,0
-40,-0.4,-28.57142857,0
-50,-0.5,-33.33333333,0
-14.28571429,-1.857142857,-12.5,0
0,0,0,0
0,0,0,0
-50,-0.5,-33.33333333,0
-175,-1.75,-63.63636364,0
-100,-1,-50,0
-45.45454545,-0.454545455,-31.25,0
0,0,0,0
-65,-1.3,-39.39393939,0
-18.46153846,-0.923076923,-15.58441558,0
-208.3333333,-2.083333333,-67.56756757,0
72.22222222,8.666666667,260,0
-481.8181818,-4.818181818,-82.8125,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
80,4,400,0
6.428571429,0.642857143,6.870229008,0
-50,-0.5,-33.33333333,0
-80,-0.8,-44.44444444,0
-770,-7.7,-88.50574713,0
25,0.75,33.33333333,0
0,0,0,0
75,3,300,0
-100,-1,-50,0
-200,-2,-66.66666667,0
-60,-1.2,-37.5,0
-80,-0.8,-44.44444444,0
-30.76923077,-0.923076923,-23.52941176,0
-140,-1.4,-58.33333333,0
0,0,0,0
0,0,0,0
-25,-0.25,-20,0
-100,-1,-50,0
0,0,0,0
-42.85714286,-0.428571429,-30,0
0,0,0,0
-28.57142857,-1.142857143,-22.22222222,0
-133.3333333,-1.333333333,-57.14285714,0
0,0,0,0
-10,-0.2,-9.090909091,0
0,0,0,0
-66.66666667,-0.666666667,-40,0
-214.2857143,-2.142857143,-68.18181818,0
50,1,100,0
33.33333333,2,50,0
10,0.3,11.11111111,0
-50,-0.5,-33.33333333,0
0,0,0,0
66.66666667,2,200,0
-120,-1.2,-54.54545455,0
77.77777778,4.666666667,350,0
71.15384615,14.23076923,246.6666667,0
0,0,0,0
28.57142857,2,40,0
-25,-0.25,-20,0
41.66666667,1.25,71.42857143,0
-50,-1,-33.33333333,0
10,0.2,11.11111111,0
-300,-3,-75,0
-66.66666667,-0.666666667,-40,0
16.66666667,0.5,20,0
-233.3333333,-2.333333333,-70,0
0,0,0,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
56.66666667,3.4,130.7692308,0
33.33333333,1,50,0
-39.28571429,-0.785714286,-28.20512821,0
-200,-2,-66.66666667,0
-50,-1,-33.33333333,0
0,0,0,0
50.29585799,6.538461538,101.1904762,0
50,1,100,0
47.61904762,1.428571429,90.90909091,0
-212.5,-2.125,-68,0
-100,-1,-50,0
0,0,0,0
50,1,100,0
0,0,0,0
0,0,0,0
66.66666667,2,200,0
-120,-1.2,-54.54545455,0
-32.14285714,-2.25,-24.32432432,0
-511.1111111,-5.111111111,-83.63636364,0
-33.33333333,-1,-25,0
-50,-0.5,-33.33333333,0
0,0,0,0
-150,-1.5,-60,0
-40,-0.4,-28.57142857,0
75,3,300,0
0,0,0,0
0,0,0,0
-75,-0.75,-42.85714286,0
50,1,100,0
37.5,1.5,60,0
-57.14285714,-1.142857143,-36.36363636,0
-10,-0.2,-9.090909091,0
-80,-0.8,-44.44444444,0
0,0,0,0
-60,-0.6,-37.5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-164.2857143,-1.642857143,-62.16216216,0
0,0,0,0
62.5,2.5,166.6666667,0
-33.33333333,-0.333333333,-25,0
5.555555556,0.222222222,5.882352941,0
-38.51851852,-3.466666667,-27.80748663,0
13.88888889,0.833333333,16.12903226,0
0,0,0,0
-275,-2.75,-73.33333333,0
31.25,0.625,45.45454545,0
40,2,66.66666667,0
-33.33333333,-0.333333333,-25,0
-283.3333333,-2.833333333,-73.91304348,0
0,0,0,0
-71.42857143,-0.714285714,-41.66666667,0
50,2.5,100,0
0,0,0,0
40,5.6,66.66666667,0
45.83333333,1.375,84.61538462,0
33.33333333,1.333333333,50,0
66.66666667,2,200,0
0,0,0,0
-136.3636364,-1.363636364,-57.69230769,0
30,1.5,42.85714286,0
-175,-3.5,-63.63636364,0
0,0,0,0
0,0,0,0
71.15384615,5.692307692,246.6666667,0
-126.6666667,-3.8,-55.88235294,0
17.58241758,1.230769231,21.33333333,0
-150,-1.5,-60,0
70.1754386,13.33333333,235.2941176,0
75,3,300,0
35,1.4,53.84615385,0
50,3,100,0
-100,-1,-50,0
-80,-4,-44.44444444,0
-9.523809524,-0.285714286,-8.695652174,0
-66.66666667,-2,-40,0
-114.2857143,-2.285714286,-53.33333333,0
-50,-1,-33.33333333,0
0,0,0,0
-16.66666667,-0.166666667,-14.28571429,0
19.64285714,0.785714286,24.44444444,0
28.57142857,0.571428571,40,0
-41.66666667,-0.416666667,-29.41176471,0
-33.33333333,-0.333333333,-25,0
22.44897959,1.571428571,28.94736842,0
21.42857143,0.428571429,27.27272727,0
-15.15151515,-0.454545455,-13.15789474,0
20,0.4,25,0
39.28571429,4.714285714,64.70588235,0
-50,-0.5,-33.33333333,0
52.38095238,1.571428571,110,0
6.666666667,0.333333333,7.142857143,0
56.25,2.25,128.5714286,0
21.875,1.75,28,0
0,0,0,0
0,0,0,0
-500,-5,-83.33333333,0
66.66666667,2,200,0
-50,-0.5,-33.33333333,0
-140,-1.4,-58.33333333,0
0,0,0,0
-25,-0.5,-20,0
0,0,0,0
-112.5,-1.125,-52.94117647,0
-491.6666667,-4.916666667,-83.09859155,0
0,0,0,0
0,0,0,0
-200,-2,-66.66666667,0
0,0,0,0
-145.4545455,-1.454545455,-59.25925926,0
-133.3333333,-1.333333333,-57.14285714,0
-100,-1,-50,0
0,0,0,0
-100,-1,-50,0
0,0,0,0
-191.6666667,-3.833333333,-65.71428571,0
0,0,0,0
66.66666667,2,200,0
8.333333333,0.166666667,9.090909091,0
0,0,0,0
-144.4444444,-1.444444444,-59.09090909,0
0,0,0,0
0,0,0,0
14.81481481,0.444444444,17.39130435,0
37.5,3,60,0
0,0,0,0
-253.8461538,-5.076923077,-71.73913043,0
-50,-0.5,-33.33333333,0
-170,-3.4,-62.96296296,0
-50,-0.5,-33.33333333,0
12.5,0.25,14.28571429,0
-42.85714286,-0.428571429,-30,0
66.66666667,2,200,0
38.88888889,0.777777778,63.63636364,0
-36.11111111,-1.083333333,-26.53061224,0
-83.33333333,-0.833333333,-45.45454545,0
55.55555556,1.666666667,125,0
-100,-1,-50,0
50,1,100,0
-60,-0.6,-37.5,0
0,0,0,0
0,0,0,0
0,0,0,0
16.66666667,0.5,20,0
26.98412698,1.888888889,36.95652174,0
0,0,0,0
33.33333333,0.666666667,50,0
0,0,0,0
-441.6666667,-8.833333333,-81.53846154,0
-121.4285714,-8.5,-54.83870968,0
-160,-1.6,-61.53846154,0
0,0,0,0
0,0,0,0
-20,-0.2,-16.66666667,0
0,0,0,0
42.59259259,3.833333333,74.19354839,0
-80,-0.8,-44.44444444,0
-23.07692308,-0.461538462,-18.75,0
0,0,0,0
0,0,0,0
50,1,100,0
0,0,0,0
-150,-1.5,-60,0
-150,-1.5,-60,0
-122.2222222,-1.222222222,-55,0
-40,-0.4,-28.57142857,0
50,1.5,100,0
-100,-1,-50,0
0,0,0,0
-50,-0.5,-33.33333333,0
-33.33333333,-0.333333333,-25,0
-8.333333333,-0.25,-7.692307692,0
38,1.9,61.29032258,0
0,0,0,0
-20,-0.2,-16.66666667,0
-75,-1.5,-42.85714286,0
25,1.5,33.33333333,0
0,0,0,0
-14.81481481,-0.444444444,-12.90322581,0
40,2,66.66666667,0
0,0,0,0
-363.6363636,-3.636363636,-78.43137255,0
0,0,0,0
52.38095238,1.571428571,110,0
-163.6363636,-1.636363636,-62.06896552,0
-33.33333333,-0.333333333,-25,0
62.5,2.5,166.6666667,0
-37.5,-1.5,-27.27272727,0
66.66666667,2,200,0
66.66666667,4,200,0
-41.02564103,-1.230769231,-29.09090909,0
-300,-6,-75,0
0,0,0,0
-33.33333333,-0.333333333,-25,0
66.66666667,2,200,0
56,2.8,127.2727273,0
0,0,0,0
-50,-1,-33.33333333,0
0,0,0,0
0,0,0,0
58.33333333,2.333333333,140,0
53.33333333,1.6,114.2857143,0
-171.4285714,-3.428571429,-63.15789474,0
-100,-1,-50,0
-40,-0.4,-28.57142857,0
0,0,0,0
0,0,0,0
0,0,0,0
50,1.5,100,0
0,0,0,0
38.57142857,3.857142857,62.79069767,0
-26.92307692,-1.076923077,-21.21212121,0
0,0,0,0
-100,-1,-50,0
70,3.5,233.3333333,0
0,0,0,0
-625,-6.25,-86.20689655,0
-37.5,-0.375,-27.27272727,0
-50,-0.5,-33.33333333,0
-25,-0.25,-20,0
75,3,300,0
-26.66666667,-0.8,-21.05263158,0
0,0,0,0
-246.1538462,-2.461538462,-71.11111111,0
50,1,100,0
-25,-0.5,-20,0
0,0,0,0
50,1.5,100,0
10,0.2,11.11111111,0
3.03030303,0.090909091,3.125,0
40,0.8,66.66666667,0
0,0,0,0
0,0,0,0
48.48484848,1.454545455,94.11764706,0
66.66666667,2,200,0
0,0,0,0
40,1.6,66.66666667,0
-50,-0.5,-33.33333333,0
-162.5,-1.625,-61.9047619,0
-192.8571429,-1.928571429,-65.85365854,0
-25,-0.25,-20,0
16.66666667,0.666666667,20,0
-34.41558442,-7.571428571,-25.60386473,0
-10,-0.2,-9.090909091,0
-20,-0.2,-16.66666667,0
-142.8571429,-1.428571429,-58.82352941,0
0,0,0,0
49.09090909,2.454545455,96.42857143,0
0,0,0,0
27.27272727,0.545454545,37.5,0
0,0,0,0
78.57142857,5.5,366.6666667,0
-100,-1,-50,0
-100,-1,-50,0
-100,-1,-50,0
0,0,0,0
69.64285714,8.357142857,229.4117647,0
28.57142857,0.857142857,40,0
-136.1111111,-5.444444444,-57.64705882,0
26.66666667,0.8,36.36363636,0
-100,-1,-50,0
27.77777778,0.833333333,38.46153846,0
0,0,0,0
-20,-0.2,-16.66666667,0
-200,-2,-66.66666667,0
0,0,0,0
0,0,0,0
33.33333333,0.666666667,50,0
0,0,0,0
-80,-2.4,-44.44444444,0
16.66666667,0.5,20,0
50,1,100,0
-140,-1.4,-58.33333333,0
-23.07692308,-0.461538462,-18.75,0
-250,-2.5,-71.42857143,0
0,0,0,0
-39.28571429,-0.785714286,-28.20512821,0
-445.4545455,-4.454545455,-81.66666667,0
-100,-1,-50,0
28.20512821,1.692307692,39.28571429,0
-80,-0.8,-44.44444444,0
10,0.5,11.11111111,0
-40,-0.4,-28.57142857,0
-50,-1,-33.33333333,0
0,0,0,0
37.5,0.75,60,0
50,1,100,0
62.22222222,3.111111111,164.7058824,0
0,0,0,0
50,1,100,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
41.66666667,1.666666667,71.42857143,0
66.07142857,9.25,194.7368421,0
-100,-1,-50,0
-11.53846154,-0.461538462,-10.34482759,0
57.69230769,8.076923077,136.3636364,0
0,0,0,0
35.71428571,0.714285714,55.55555556,0
12.5,0.5,14.28571429,0
-71.42857143,-0.714285714,-41.66666667,0
50,1,100,0
0,0,0,0
0,0,0,0
0,0,0,0
-140,-1.4,-58.33333333,0
-33.33333333,-0.333333333,-25,0
0,0,0,0
0,0,0,0
-27.27272727,-0.545454545,-21.42857143,0
0,0,0,0
68,6.8,212.5,0
-100,-1,-50,0
0,0,0,0
51.62337662,22.71428571,106.7114094,0
0,0,0,0
-60,-0.6,-37.5,0
0,0,0,0
31.81818182,0.636363636,46.66666667,0
-20,-0.2,-16.66666667,0
0,0,0,0
-40,-0.4,-28.57142857,0
0,0,0,0
-200,-6,-66.66666667,0
-100,-1,-50,0
-67.85714286,-1.357142857,-40.42553191,0
24.24242424,0.727272727,32,0
-100,-1,-50,0
-40,-0.4,-28.57142857,0
-133.3333333,-1.333333333,-57.14285714,0
-33.33333333,-0.333333333,-25,0
53.125,2.125,113.3333333,0
-25,-0.25,-20,0
-75,-0.75,-42.85714286,0
56.34920635,5.071428571,129.0909091,0
-50,-0.5,-33.33333333,0
50,1,100,0
-50,-0.5,-33.33333333,0
-33.33333333,-0.333333333,-25,0
-50,-1,-33.33333333,0
-20,-0.2,-16.66666667,0
66.66666667,2,200,0
0,0,0,0
0,0,0,0
0,0,0,0
-50,-1,-33.33333333,0
0,0,0,0
0,0,0,0
0,0,0,0
-60,-0.6,-37.5,0
-50,-1.5,-33.33333333,0
0,0,0,0
30.3030303,0.909090909,43.47826087,0
-8.333333333,-0.166666667,-7.692307692,0
-100,-1,-50,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
0,0,0,0
-400,-4,-80,0
0,0,0,0
7.692307692,0.230769231,8.333333333,0
25,0.5,33.33333333,0
-40,-0.4,-28.57142857,0
-100,-1,-50,0
0,0,0,0
60.60606061,3.636363636,153.8461538,0
29.62962963,1.777777778,42.10526316,0
-14.28571429,-0.142857143,-12.5,0
-240,-2.4,-70.58823529,0
66.66666667,2,200,0
41.66666667,0.833333333,71.42857143,0
-121.4285714,-2.428571429,-54.83870968,0
-325,-3.25,-76.47058824,0
30.55555556,1.833333333,44,0
-33.33333333,-0.333333333,-25,0
-172.5,-6.9,-63.30275229,0
-200,-2,-66.66666667,0
0,0,0,0
-100,-1,-50,0
-23.80952381,-1.666666667,-19.23076923,0
0,0,0,0
58.33333333,4.083333333,140,0
38.18181818,1.909090909,61.76470588,0
-50,-0.5,-33.33333333,0
-75,-0.75,-42.85714286,0
0,0,0,0
0,0,0,0
-230.7692308,-2.307692308,-69.76744186,0
0,0,0,0
-65,-1.3,-39.39393939,0
60,1.8,150,0
-66.66666667,-0.666666667,-40,0
0,0,0,0
51.92307692,2.076923077,108,0
-60,-0.6,-37.5,0
0,0,0,0
25,0.5,33.33333333,0
0,0,0,0
-100,-3,-50,0
0,0,0,0
0,0,0,0
-166.6666667,-5,-62.5,0
0,0,0,0
-100,-1,-50,0
47.27272727,2.363636364,89.65517241,0
52,2.6,108.3333333,0
0,0,0,0
9.090909091,0.181818182,10,0
40,2,66.66666667,0
0,0,0,0
-20,-0.2,-16.66666667,0
0,0,0,0
37.5,1.875,60,0
0,0,0,0
5.357142857,0.214285714,5.660377358,0
-75,-0.75,-42.85714286,0
41.66666667,1.25,71.42857143,0
27.45098039,4.666666667,37.83783784,0
18.75,0.375,23.07692308,0
-51.92307692,-2.076923077,-34.17721519,0
-950,-9.5,-90.47619048,0
-100,-1,-50,0
-50,-0.5,-33.33333333,0
33.33333333,0.666666667,50,0
0,0,0,0
-28.33333333,-3.4,-22.07792208,0
-20,-0.2,-16.66666667,0
60,3,150,0
-79.16666667,-1.583333333,-44.18604651,0
-75,-0.75,-42.85714286,0
-20.83333333,-0.416666667,-17.24137931,0
-50,-0.5,-33.33333333,0
-40,-0.4,-28.57142857,0
-300,-3,-75,0
25,0.5,33.33333333,0
-75,-1.5,-42.85714286,0
10,0.2,11.11111111,0
-28.57142857,-0.285714286,-22.22222222,0
-683.3333333,-13.66666667,-87.23404255,0
-62.5,-0.625,-38.46153846,0
47.29166667,15.13333333,89.72332016,0
55.55555556,3.888888889,125,0
42.5,1.7,73.91304348,0
-28.57142857,-2.571428571,-22.22222222,0
-100,-1,-50,0
-416.6666667,-4.166666667,-80.64516129,0
-235.7142857,-2.357142857,-70.21276596,0
50,1,100,0
30.55555556,0.916666667,44,0
-155.5555556,-1.555555556,-60.86956522,0
22.22222222,0.666666667,28.57142857,0
-45.45454545,-1.363636364,-31.25,0
0,0,0,0
-14.28571429,-0.428571429,-12.5,0
0,0,0,0
41.66666667,2.5,71.42857143,0
-550,-5.5,-84.61538462,0
-125,-1.25,-55.55555556,0
-116.6666667,-1.166666667,-53.84615385,0
-120,-1.2,-54.54545455,0
25,0.5,33.33333333,0
0,0,0,0
-209.0909091,-2.090909091,-67.64705882,0
40,1.2,66.66666667,0
-166.6666667,-1.666666667,-62.5,0
25,0.5,33.33333333,0
0,0,0,0
-400,-4,-80,0
-233.3333333,-2.333333333,-70,0
25,1,33.33333333,0
60.57692308,4.846153846,153.6585366,0
0,0,0,0
0,0,0,0
-125,-1.25,-55.55555556,0
0,0,0,0
-100,-1,-50,0
-38.88888889,-0.777777778,-28,0
40.625,3.25,68.42105263,0
25,0.5,33.33333333,0
12.5,0.5,14.28571429,0
-200,-2,-66.66666667,0
41.25,3.3,70.21276596,0
-240.4761905,-7.214285714,-70.62937063,0
-50,-0.5,-33.33333333,0
20,1,25,0
33.33333333,1.333333333,50,0
50,1,100,0
25,1,33.33333333,0
